cellarURIs,lang,mtypes,workTypes,subjects,subject_ids
http://publications.europa.eu/resource/cellar/64d771f1-1a2e-4dd4-b34c-5f2178bfc074,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/b0cadf92-70ea-429e-ad83-1e683eb950a2,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,producer price,http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/c31b3ca6-48fa-4679-a48a-86f0912602fd,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/fbd46a7a-692c-48dd-9055-61ee830350dd,ENG,html,http://publications.europa.eu/ontology/cdm#decision,VAT|VAT rate,http://eurovoc.europa.eu/4392|http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/e4aa462e-27be-467b-bfe2-cca872dcc39f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/b023712f-f739-4598-97f0-9323292f14a5,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/58daa4cc-6416-4264-b76a-f1fb1fbb7ad4,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price|purchase price,http://eurovoc.europa.eu/2642|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/479d86f4-5e76-44b6-9e43-f33f9c2b1888,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,consumer price|price index,http://eurovoc.europa.eu/1354|http://eurovoc.europa.eu/2636
http://publications.europa.eu/resource/cellar/dc0c08df-9e63-4634-994e-d38c13345bd0,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/d28df194-2dab-42d4-9ae9-59f04874568c,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price fixed in advance,http://eurovoc.europa.eu/2670
http://publications.europa.eu/resource/cellar/9e0824d7-5dc7-435e-a593-ed2bf5dce988,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price|producer price,http://eurovoc.europa.eu/2635|http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/a1a2ece6-2ed6-41bc-8ab4-b35bfbbf4d7e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,insurance company,http://eurovoc.europa.eu/34
http://publications.europa.eu/resource/cellar/bac56147-5658-42ec-9262-7e5087331695,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,farm prices,http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/1c2aa9b2-c592-4597-911e-aee5adf93a8f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bank|credit institution|financial institution|financial market,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/1804|http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/4738
http://publications.europa.eu/resource/cellar/024e4c44-7733-11e3-b889-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,excise duty|tax exemption,http://eurovoc.europa.eu/1015|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/1104e547-8e92-4de0-8b5b-64a826bb1347,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/aa1c72a6-886e-446e-ab7f-b05a830fc227,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/c51fd69a-b013-41a3-9bcc-5379db29ca3e,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,national currency,http://eurovoc.europa.eu/1974
http://publications.europa.eu/resource/cellar/41cf30c9-e359-4bbe-b8ff-cc78259a4b6c,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,banking|credit guarantee|investment loan|investment protection,http://eurovoc.europa.eu/1130|http://eurovoc.europa.eu/1132|http://eurovoc.europa.eu/2149|http://eurovoc.europa.eu/295
http://publications.europa.eu/resource/cellar/b6837d45-9986-4850-a3f7-eed503867c2d,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/bc4c250a-1eb5-43b6-810a-cde9ad81bf90,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,fixing of prices,http://eurovoc.europa.eu/1025
http://publications.europa.eu/resource/cellar/926461a7-8337-4b48-8c49-fa54c9b49f45,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/61a6f023-2b6d-4411-9cfe-10710ea21c77,ENG,html,http://publications.europa.eu/ontology/cdm#guideline_ecb,bank deposit|central bank,http://eurovoc.europa.eu/408|http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/8c4abd58-a315-4b72-b363-309758a6726c,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/e9f06432-cd5b-457b-b957-53f0f7bbc3bd,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,conversion rate|national currency,http://eurovoc.europa.eu/1974|http://eurovoc.europa.eu/6335
http://publications.europa.eu/resource/cellar/067c5154-92f5-11e3-bf99-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,capital movement,http://eurovoc.europa.eu/2002
http://publications.europa.eu/resource/cellar/bae86edc-6da0-4214-9027-021e49af8ea6,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial situation,http://eurovoc.europa.eu/4187
http://publications.europa.eu/resource/cellar/fef6633d-365f-4f45-9cf5-dd0758a453cf,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution|financial market|free movement of capital,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/1630|http://eurovoc.europa.eu/1804
http://publications.europa.eu/resource/cellar/c19a8de2-b335-4642-8c41-0a5a994cc322,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices|minimum price|selling price,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/62da1eb3-e4a8-11e7-9749-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,co-financing,http://eurovoc.europa.eu/6025
http://publications.europa.eu/resource/cellar/b05e7ea4-d2f6-4c0e-895e-33227904089a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/b74d9bc8-eec7-41d9-8e9f-ee7ec79ef33a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/57d24d57-2601-4030-90e4-f1e3d55c21b7,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/596f1008-faf2-451e-b348-0d0e13d15353,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/1fb39ec5-10e6-45a6-bd63-7c774e756dea,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/35f89f14-9d1b-11e2-ab01-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bank deposit|financial legislation|securities|venture capital,http://eurovoc.europa.eu/408|http://eurovoc.europa.eu/4646|http://eurovoc.europa.eu/5157|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/8ad84171-5eea-481a-8619-0c63822db076,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/f0e748cf-04f6-4919-8e61-2eb1b70ceaa7,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,export tax,http://eurovoc.europa.eu/4399
http://publications.europa.eu/resource/cellar/a07a46cf-3894-11e3-a247-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union|euro area,http://eurovoc.europa.eu/4602|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/085b2caa-9b84-11e6-868c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,corporation tax,http://eurovoc.europa.eu/1331
http://publications.europa.eu/resource/cellar/c3d49470-d2c0-11e4-9de8-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial services,http://eurovoc.europa.eu/8469
http://publications.europa.eu/resource/cellar/eaceded1-dfca-11e2-9165-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_delegated,securities|stock-exchange listing,http://eurovoc.europa.eu/248|http://eurovoc.europa.eu/4646
http://publications.europa.eu/resource/cellar/cbfea66b-a477-491d-8109-fce3c792ad9d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,minimum price|selling price,http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/8e65029d-3023-462b-97d7-9028e081c161,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial transaction,http://eurovoc.europa.eu/4491
http://publications.europa.eu/resource/cellar/0baaa756-c35b-4c50-aa6f-38eb7f4c4952,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/967e4243-20be-11e5-a342-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union,http://eurovoc.europa.eu/4602
http://publications.europa.eu/resource/cellar/e27fdb4d-bdce-11e4-bbe1-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/15867161-ff24-4a96-b3e7-110e33c51740,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/e46115fb-6daa-45ac-815a-73f6e817a120,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9968f2da-b8c7-46cd-b2d2-4c3414ddade1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,insurance,http://eurovoc.europa.eu/3151
http://publications.europa.eu/resource/cellar/080db6e7-7a46-463e-aa53-9250ac926245,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price formation|price of agricultural produce,http://eurovoc.europa.eu/1072|http://eurovoc.europa.eu/3272
http://publications.europa.eu/resource/cellar/a3265c9b-9c5c-4299-822a-8ed9b1383dd4,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,farm prices|fixing of prices,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/9210c1cb-b424-4fea-abbc-f11d22de457d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,interest,http://eurovoc.europa.eu/1476
http://publications.europa.eu/resource/cellar/b2e832b8-48b4-4372-a210-5f13c19a0e64,ENG,xhtml,http://publications.europa.eu/ontology/cdm#guideline_ecb,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/67ed7f80-f570-4fa3-85aa-7331fa5cdcf5,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/718f1bfb-b9ac-4523-a1e6-86079e426031,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,purchase price,http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/bdfe3c11-d280-42a7-bc27-7a9976e775e3,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/320a0b61-11f6-4ad0-87cf-5d4a6f52e5ea,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/d6d877a1-7760-4937-8116-c1d477d74318,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/58852215-d0a5-47b4-86af-657f8768287a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial instrument,http://eurovoc.europa.eu/1459
http://publications.europa.eu/resource/cellar/2da99804-f6b6-428e-b290-1f50e5dbd148,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment promotion,http://eurovoc.europa.eu/2805
http://publications.europa.eu/resource/cellar/a5cae1ef-f28e-11e1-8e28-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/55793b67-c970-4061-a6a0-8a804734e555,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price|selling price,http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/ff4a5d7c-db1e-4bb0-96e7-82d596c73dd0,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/30f1b8b3-15aa-4790-96dd-bb33dea44dc7,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/77cbdfcd-b92d-4244-8780-4bd554aa9779,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/e6fb5c7c-9a2d-4c99-9fbf-8c0a98c4361c,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/3af709cc-f9b2-465b-8a9b-5705403bc567,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/3ded5b31-ecc8-4cae-864a-7c72e2610d37,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/10c0370a-8331-4070-9add-98f996bf7f6a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/79e47846-fe24-4610-b252-c962b604b85d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,interest,http://eurovoc.europa.eu/1476
http://publications.europa.eu/resource/cellar/badbc9de-5232-415e-9e4c-ff29148e84c2,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/eedd5ec9-8e8b-4e88-92fd-1c3856a824b1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution|regulation of investments,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/3148
http://publications.europa.eu/resource/cellar/63b3104e-fc2c-442a-be4a-d5e3e86b5133,ENG,html,http://publications.europa.eu/ontology/cdm#decision,redemption,http://eurovoc.europa.eu/3263
http://publications.europa.eu/resource/cellar/f994e57e-e1a2-4c90-aa4b-54f05f95f4e5,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,selling price,http://eurovoc.europa.eu/2664
http://publications.europa.eu/resource/cellar/81c025d4-3b04-480b-b0b3-029427a6037a,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,free movement of capital,http://eurovoc.europa.eu/1630
http://publications.europa.eu/resource/cellar/7664681e-edc9-4964-a009-6301c11bbc46,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,producer price,http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/793ad4d7-39e2-4646-bce3-4691a9d47980,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,selling price,http://eurovoc.europa.eu/2664
http://publications.europa.eu/resource/cellar/c243bca4-6742-4bbc-9f85-ba8ce55e607e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,purchase price,http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/08471e90-5993-11e3-8197-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,banking policy|credit institution|financial legislation|private-sector liquidity,http://eurovoc.europa.eu/2447|http://eurovoc.europa.eu/3220|http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/26f61718-4aa9-41f8-8790-fb580cdc192e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,investment project,http://eurovoc.europa.eu/2798
http://publications.europa.eu/resource/cellar/3c5ed762-1c02-4984-a006-dc186b187bac,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,credit policy|financial instrument|financial legislation|financial market|financial policy,http://eurovoc.europa.eu/1459|http://eurovoc.europa.eu/1804|http://eurovoc.europa.eu/2495|http://eurovoc.europa.eu/2502|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/3d6fda61-52df-4308-876f-77bc9556feee,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision|http://publications.europa.eu/ontology/cdm#decision_implementing,VAT|tax exemption|tax on consumption,http://eurovoc.europa.eu/1321|http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/635766f3-da55-42df-a437-f7e700b7ae55,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price reduction|purchase price,http://eurovoc.europa.eu/2642|http://eurovoc.europa.eu/4623
http://publications.europa.eu/resource/cellar/af368cd0-a55c-11e5-b528-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,financial instrument|stock-exchange transaction,http://eurovoc.europa.eu/1459|http://eurovoc.europa.eu/2150
http://publications.europa.eu/resource/cellar/4aaa1a97-f915-11e6-8a35-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,EU investment|euro area|multilateral surveillance,http://eurovoc.europa.eu/1490|http://eurovoc.europa.eu/5917|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/69d59164-5f73-42f6-b949-3d158f20ad9d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,euro area,http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/47deffa3-943f-4b65-98d9-9aa5d9f15164,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,European System of Central Banks|capital market|financial transaction|securities,http://eurovoc.europa.eu/4491|http://eurovoc.europa.eu/4646|http://eurovoc.europa.eu/5156|http://eurovoc.europa.eu/5883
http://publications.europa.eu/resource/cellar/93a1dd50-3c5d-4f30-ae97-1e2aec6c3e42,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/03339b21-8f72-43c9-9763-0d0c84e13809,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/f2ff1430-291d-459b-9ddf-5a3f6464155f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/01ba3d8a-01ff-4e3f-8156-2b87efb3b53a,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/675b7e11-d9b9-476e-a312-d96deac6e7e9,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/4384c6f2-12f8-4d06-ae87-afd4cbad95fa,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/e7aaa269-7c40-480a-b727-9a514749398f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/0ab0be3e-002c-4cd8-b416-eeda24d03744,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/556c9fdd-aa89-4606-9ae7-a65ebb784f50,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9a7dc399-2b34-4d9f-a6cc-8ec232f63607,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,tax on income,http://eurovoc.europa.eu/1326
http://publications.europa.eu/resource/cellar/12f0c9c1-a137-457b-a44a-96fce7329e5c,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,selling price,http://eurovoc.europa.eu/2664
http://publications.europa.eu/resource/cellar/dd3ab2e8-a943-4256-a490-7952ca228bfe,ENG,html,http://publications.europa.eu/ontology/cdm#directive,VAT|tax exemption,http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/5a6e146f-21ec-42fa-9124-004e58f585d8,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial instrument,http://eurovoc.europa.eu/1459
http://publications.europa.eu/resource/cellar/daf00b03-d4f5-11e7-a5b9-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/ece781d3-e908-41d3-9a82-8498dd401b66,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/7116f0b4-c4e2-491c-aac7-e936448a0d3c,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/31688fd0-d47f-43b4-b4d9-47fd517ac71a,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,stock-exchange listing,http://eurovoc.europa.eu/248
http://publications.europa.eu/resource/cellar/ffb335b2-e56a-488a-9dae-6a65a3f42eeb,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/842de60f-8128-4eb6-b259-ca870597ed5b,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9dc443de-3101-41e4-bc54-8fb6a44467eb,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,interest,http://eurovoc.europa.eu/1476
http://publications.europa.eu/resource/cellar/0444e740-67c0-4236-a116-c62ad82b5f4f,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,banking system|indebtedness,http://eurovoc.europa.eu/4356|http://eurovoc.europa.eu/742
http://publications.europa.eu/resource/cellar/75d48c04-fa89-4839-986e-7e0561c53091,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/742ca1b3-0236-4f80-a0ea-9a8b3f24129e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/c7aebca1-3b90-42bc-b7d1-1a020b323ad3,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price|selling price,http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/a5da2ba3-241d-43d0-a43e-5db98d8f0ea2,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,co-financing,http://eurovoc.europa.eu/6025
http://publications.europa.eu/resource/cellar/32b6ed04-7d70-4127-8a40-4d6ceed9d754,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/0ac56c06-5682-4e9a-8834-805f91e657eb,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/071498c3-8cc2-475c-93c3-ddb63d3559bd,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices|minimum price|selling price,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/4588556c-2388-4b67-8dde-425321b32d44,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/b3b78251-7829-4fd2-a30a-14799c896c30,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices|minimum price|selling price,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/342c30f3-9e78-4cf4-947f-d3eda87adc00,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/998338ac-3e86-4154-a138-93bf38cbf381,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/c288d71b-1f0d-4e5f-a9d4-24fd8f70d485,ENG,html,http://publications.europa.eu/ontology/cdm#directive,VAT|tax exemption,http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/1a16cb3d-897f-437c-8586-1f83474e1191,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bank,http://eurovoc.europa.eu/4738
http://publications.europa.eu/resource/cellar/aea023b1-3ca1-4932-b83a-2e5059b8ea91,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,foreign capital,http://eurovoc.europa.eu/5240
http://publications.europa.eu/resource/cellar/9a2651da-631e-41a4-870a-ea786329b521,ENG,html,http://publications.europa.eu/ontology/cdm#guideline_ecb,capital transfer|central bank,http://eurovoc.europa.eu/4493|http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/3e9611ab-d16a-41ba-86cd-a07bd6896c6d,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/a377e4d0-9a0e-11e3-82a3-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,financial instrument|supplementary financing,http://eurovoc.europa.eu/1007|http://eurovoc.europa.eu/1459
http://publications.europa.eu/resource/cellar/dd3191a2-9649-4781-823f-c5bdce9e4659,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,excise duty,http://eurovoc.europa.eu/1015
http://publications.europa.eu/resource/cellar/853ff91e-b948-44f0-a6b3-a1e238b162a8,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/e44da61b-dd42-4009-b092-bfc5f7de2481,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,foreign capital,http://eurovoc.europa.eu/5240
http://publications.europa.eu/resource/cellar/c78e7961-763f-4a9d-8479-d6dc53fddcc6,ENG,html,http://publications.europa.eu/ontology/cdm#decision,financing plan,http://eurovoc.europa.eu/2394
